text,label
"no to mi pošta nedá chtěj občanku , pošťák co to rozváží ti to dá ale jak to je na poště máš smůlu když tam je jiný příjmení",1
nový výběh pro slony to je super! miluji pražskou zoo a právem patří mezi nejlepší na světě : -),2
"spíš , do hospody vlezem . <repeat>",1
jůůůůůůů . <repeat> no snad se mi taky neco podari krasneho vyfotit ja tam jedu f patek . <repeat> a uz se moc tesiiiiiiiii . <repeat> : ),2
"dobrý den , kdy začnete prodávat samsung galaxy note 2? díky za info",1
už to mám od neděle objednane a zaplacene jen čekáme až nám přijde mail od vás,1
nejhorsi je ze v čr za jednu hodinu 13 zemře 12 se narodí a + 5 přistěhovalců,0
rikali to ve zpravach.cicinka zdrhla a zase se vratila : )),1
romčo už jsem si to taky říkala : (,0
ahoj petro.tak to jo.tak dík za informaci . <repeat>,1
jak je možný že všechny hanky jsou tak hezký,1
"maatsina : likvidační? prosímtě , asi nevíš , za kolik se takové pivo vyrábí . <repeat> : ) byli by hloupí , kdyby na té akci prodělávali ; )",1
ted jsem byl pro tocenou do dzbanku : ),2
dekuji uz mi to funguje : )),2
takže pro mně : )))) díky,2
"radsi nam sem privezte nejakou kofolu , kdyz uz nemuzeme domu : ]",1
to jsou parfemy celý rodiny ne ? : d ale jinak dobré parfemy tam : d,2
"mě tam končí smlouva za 8 měsíců a pak beru kramle , nejhorší operátor co znám ! <repeat>",0
"dobrý den , bude ještě naskladněn mobilní telefon htc evo 3d? děkuji za odpověď.",1
také se mi dneska odpoledne načetly body a mám objednáno milko děkuju,2
pravý čas si pořídit blesk mobil ! <repeat>,1
souhlasím . <repeat> taky bych xperii s uvítal v nabídce . <repeat>,1
"zdravím , sháním písmeno l vyměním z o , t , e , b , a , m , c , p , i.",1
chtěl jsem se zeptat vyhral sem tu mobil ale ještě nepřišel tak sem se chtěl zeptat kde je chyba,1
"děkuji moc . <repeat> ani jsem nedoufala , že bych mohla vyhrát . <repeat> jojo , štěstí sedne i na vola , jak se říká . <repeat> jupííííí",2
"za 10min - si stačíme doma vyříkat vše potřebné , ještě mě na . <repeat> nevěsta - u toho umeju nádobí . to snad stačí",1
"dokáže tu někdo z vodafonu objasnit , proč nebyli klienti na webových stránkách informováni o tom , že nějaký problém existuje?",0
"davide , buďte rád , že ta samoobsluha vůbec někdy funguje : -)",0
tak tohle nemá chybu ! <repeat>,2
"milko , vše nej : d-udrž si kvalitu a s cenou nahoru nepospíchej ! <repeat>",2
ty jsou kráááásný : o),2
tak karta objednána : ) díky ondro.,2
já na o2 guru psala dotaz a do dneška mi na něj nikdo neodpověděl : -(,0
"děkuji , budu se těšit.",2
"tedy pokud ""jsem připsali"" není nějaký novotvar , který se ke mně ještě nedonesl . <repeat>",1
"přesně tak je nejlepší , ani minutu bez ní : -)",2
tak přece jen se to podařilo . <repeat> : o),2
jak zruším denní horoskop?děsně to žere peníze,0
takže si to bohužel kontrolovat nemůžeme . <repeat>,1
už někdo vyhrál? : d,1
jako čislo mého pinu-156156 )),1
udělal sem . <repeat> nešlo . <repeat> pak kolem 1-2 ráno mi začly chodit smsky jak o život . <repeat> takže zase nějaký výpadek na straně vodafonu . <repeat>,0
"já jsem byla celej den na táboře a pila jsem jenom kofolu , kromě těch drinků , co jsme měli , když jsme snídali/obědvali/večeřeli",1
ale me se zda jze jak sem se vcera koukala na nabídku tak tam normalne byl chickenburger,1
"jo , skončí smlouva a taky odcházím od t-mobilu. už se nemůžu dočkat.",0
tak tuhle vůni miluju : -),2
"nádherná vůně , povedla se",2
"ne , máte to na stránkách soutěže napsané , nic se neodečítá",1
my jí chcem vidět taky nahou. rovnoprávnost. : d,1
"a chudna mi i kofola nekdy se napiju , a chci aby i na facebooku lide psali mi komentař.",1
"nevím proč , ale napadlo mne hned kryšpínek - kryšínek",1
=o)my jsme byli na wellness v býkově a nemůžeme nic než chválit =o),2
cooo? dlouhovlasáči že se o vlasy nestarají? tak to je zajímavé . <repeat>,1
"dělala jste někdy web , že jste tak chytrá?",0
do toho jsem dneska musel jít! skvělá nabídka při pondělku : ),2
tak to nemá chybu to je nádhera : -),2
"ano , v čr se to věšelo tak před 4-5ti lety.",1
já mám iphone a nejde to!,0
koukal jsem se na to a tři burgry ještě nedošly ani do plzně. : d,1
dají se sehnat pěnokníry někde v okolí uherského hradiště?,1
a pokud tarif s námi 390 chtít nebudu? co mám dělat? děkuji,1
tak nás álo nenapínej : ),1
"ted uz jo : d ja si rikal ze mi je povedomy , a taky kdo by si bral na pustevny psa se soudkem ze? : d",1
tomu říkám úsměv : ),2
protože mi umí zpříjemnit víkend!,1
cože ? <repeat> čtu dobře ? <repeat> : -),1
všechny mimina když se narodí nejsou jako buřti bože to nikdo neviděl čerstvě narozený tele ! <repeat>,1
svůj svatební.,1
ten vláček byl někdy ze začátku.,1
"fuj , ty držky otevřený je hnus ! <repeat>",0
mám tři body navíc : ),1
s těma je největší sranda!,1
aplikace se kmě teď nechce načíst v žádném prohlížeči . <repeat> pouze běhá kolečko a nic,1
nějak nefunguje přihlášení na stránkách : ( má někdo stejny problém?,0
"tak se těším slevomate , že příští týden bude koleno : -)",2
fuj! ta vaše plastelína není sýr z mléka !,0
a tech 9 dní budu delat co myslet na staropramen ? <repeat>,1
hm . <repeat> už se tam těším : ),2
"nevím , kde najít přístupové heslo k zabezpečené wifi . <repeat> mám nově instalovaný internet o2",1
taky nic . <repeat> první pokus 60-75 a druhý mi to už ani nenapsalo . <repeat> : o(( no nic je to soutěž a beru to sportovně . <repeat> ; o)),1
takže ta operátorka lhala a ubec nevěděla o co jde,0
"jediná reklama , která neomrzí . <repeat>",2
předchozí sou lepší : ),0
moc pěkně zpracované a hodně zajímavé fotečky ! <repeat>,2
a co vám tam mám napsat ? <repeat>,1
"my chtěli taky mcdonald u nás na lhotě , ale zamítli to ! : (",0
"až budou hrát fotbal na který se dá koukat , tak potom určitě. ale zatím to nestojí za to . <repeat>",0
tu co sháním jsem ve vaší nabídce nenašla. : ( ono je vůbec složité ji sehnat.,0
protelefonovat výplatu : -/,0
a co permanentky pro psy? nebo nejak zarazit do rodinny permanentky?,1
"marie - taky jsem ""čaroval"" , ale asi nás vyčoudili oba : -(",0
"jak rika kolega , koule jsou tam vzdycky",1
tak mi to řekni . <repeat> nevim kde se ptát vid vše je jednou poprve : d,1
"v anglii se už taky neprodává ( vlastně jo , ale na vybraných místech , co neznám ) , tak jsem taky v p****",0
hlavně lenošilo ikdyž nevím jestli to bude doslova : ),1
"největší kopie coca coly , originál asi jako hity od vondráčkové. a ještě k tomu chuť humus.",0
"bikira je krásná , ať je jí u nás dobře , skvěle se zžije s gorilí rodinkou a má brzo mimčo.",2
"je to zbytečnost , ráda chodím na váš web , na facebooku nejsem dennodenně.",0
"ja bych sla , ale kdyz nemam vlastni auto : (",1
"souhlasím , fakt mi to sledování chybí : ))) bylo to fantastické a číst průběžné komentáře byl požitek . <repeat>",2
jani máš vysvětleno ! <repeat> někteři ti sice přijali ale nezačli hrat a to se nepočita,1
"jakube tak z tvyho prispevku chapu jen to , ze by tam nemeli chodit lidi aby zamestnanci stihali . <repeat>",1
"bohužel mobil , který jsem si vybrala sony ericsson live with walkmam už bohužel není.",1
krasna kytička děkuji za ni,2
ovladač xbox 360,1
"ja , kterej na tom mekaču dělam , bych řekl že by ho mohli zase dat zpatky . <repeat> je to totiž jediny co se tam da jest : p",1
jednoznačně s celými lískovými oříšky : -) tu miluju : -),2
"úpa nejlepší by byla ta mátová , ale třeba i citrónová s černým pepřem : o).",1
podle čeho proboha vodafone vybíral vítěze ? <repeat> : -o,0
hezka mikina! a ta milka nápis k tomu sedí : d,2
"taky mám jeden , kdyby náhodou někdo měl zájem (nebo třeba partnerská dvojice) ; )",1
nějaký pokrok v kauze hodinky od store69?,1
"nevíte někdo , jaká je teď barva ? <repeat> : )",1
: dd co se smějeteee,1
už je to ok ; -),2
"s elánem a chutí jdu sem , jsa nalákán sloním trusem.",1
každý den nový úžasný obrázek! dnešní pozadí pro teenager boys 30.5.2011 : <url>,1
i já přeji všem krásné rano a nyní již i krásný zbytek dne . <repeat> : )),2
dobíječi mají pořád něco . <repeat> ale co my s tarifem? : ))),1
asi se tam dnes stavím mrknout,1
"dakujem , tento tyzden aspon jedna pozitivna sprava . <repeat>",2
docela nuda . <repeat> loni v září to bylo ve vídni a sem to dojde až teď ? <repeat> : -d,0
"jéé , kostelec nad orlicí - tam jsem chodila do školy ; ). jinak tulipány jsou moc krásné : ) , moje oblíbená květina : )",2
: d to by neocenila ani můj pes : d tolik pochvovin . <repeat> přírodní krása vám nic neříká . : ),0
"neměl by příjemce automaticky neplatit v rámci států , kde vy , jako operátor , poskytujete své služby?",1
a od té doby se cena sms vůbec nezměnila =d,1
"neumite cist ? <repeat> "" konkrétní místa nezveřejňujeme"" . <repeat> co to asi znamena ? <repeat>",0
"já myslím , že to spustí až tak za hodku . <repeat> aby sme si to pekne vyzrali : -d",1
rovnou mšec : d,1
"stane se , ja jse zvedavej , kdo mi vrati ty tri stovky za pokutu , kdyz jsem se jednou zpozdil s placenim",0
hmm reklama nic moc. kofola má prostě svůj styl reklam a ne vždy to funguje.,0
na straně vf . <repeat> už jsem jim tam volal . <repeat> : -),1
karamelovou a ještě prosím o tu praskaci melounovou byla fakt nejlepsi,2
"já s rodinou taky . <repeat> nikde si tak neodpočinu , jak v zoo.souhlasím . <repeat>",2
měla jsem loni,1
úžasná vůně-doporučuju ! <repeat>,2
"adrianka : chápu , ale asistent by měl poradit , co v této krizové situaci dělat. nic víc nic miň. : )",1
díky vám taky,2
: dd a dneska jsem faaakt vytočená : d,0
"možná je to ještě předčasné , ale až budete v tom hradci , doporučuju zkusit tohle : <url>",1
az to sem napise nejaky pan s kufrikem tak ti mozna odepisou : d,1
big tasty bacon . <repeat> nejlepší . <repeat> p.s. děte někam děláte mi chuti,2
a taky v novém jičíně,1
ať to všechno dobře dopadne : ),2
"já tiskárnu mám , ale barva došla. ha : -(",0
"v zoo jsem nebyla už asi 25let , ale i tak mám prahu hodně daleko . <repeat> chystám se do brna",1
váš internet stojí pěkně za piču pořád nám to padá ! <repeat>,0
jako fotky z depilace ? <repeat> : d,1
"rozumim , jsou to dve samostane akcni nabidky.",1
"hm , tak já nakoupila tak se mám na co těšít : -(",0
je něco podobného i pro symbian?,1
ono to vlastně asi nejde ze slovenska do čr že ?,1
koupil bych si vilu : -d bazén : -d,1
"aha super , takže mám teď smůlu , to je teda odměna ! <repeat>",0
"tak za necelou hodinu řekl bych , prostě jsem to zkusil a vyšlo to. díky pejskařům a vodafonu za fajn dárek : )",2
"já chci znovu ""ameriku""",1
proč přenesení čísla od vodafone trvá tak dlouho? 22 dní . <repeat>,0
"mh : a čeho tim docílíš? nějak moc silný řeči , ale stejně to neuděláš ; -) btw : jinak stojí 40 , - . stránky možná ještě nejsou aktualizovaný",0
marcela šílová : fotky výherců z prodejen . <repeat>,1
jablečný dort ? <repeat>,1
ty budou mít radost,1
není filip původem z hodonína?,1
tam mám že další indicie již brzy =d,1
neuvažoval váš otec o tom že by tohle to začal prodávat?,1
jsou slaďoučký. : -),2
no myslim ze bych polovinu zkusil chytre investovat a uz bych nikdy nedelal nic co by me nebavilo : ),1
"tak a je to. po dlouhé době zase ochutnám sushi , už se nemůžu dočkat.",2
"aha , mam to nastavený , aby to šlo : o můj odkaz je tady : <url> tak mi hod sem svůj ; )",1
žjůů . <repeat> to žeru : d si zajedu,2
a kdy v jirkově : -) ?,1
ty si s tema žralokama prostě nedáš pokoj!,1
"vodafone cz : díky , zase jsem o něco chytřejší : )",2
no ale toasty a bramborový placičky by měly bejt celej den. nějak by se to zvládlo.,1
to je polička? : ) jina vydařené foto . <repeat>,2
"nějak sem nepochopil , co ste těma procentama a vůbec timhle komentářem chtěli říct , to mělo bejt k tématu ? <repeat>",1
"jacobs suchard je jeden z nejlepších výrobců čokolád , mám jeho čokolády rád.",2
jak jinák ! <repeat> : d : p,1
"dobrý den potřeboval bych zjistit puk kod od čísla 606/057 311 , děkuji.",1
krásná koťátka . <repeat> : -)),2
v opravně,1
tak to je síla . <repeat> : o(,0
dáme si všeci : d,1
"na orf už se několik měsíců dívám na reklamy s mcnoodles , proč tahle novinka ještě nepřistála v čr? veeelká marketingová chyba . <repeat>",0
"co dostanu jako vánoční dárek já , který má ""s námí 1490"" , smlouva aktivní , . <repeat> ? každej něco dostane já asi prd",0
"prej občas , 30x za den , zrovna když potřebuju volat : d",0
"z toho navíc poznáte , že i padesátiprocentní sleva operátora nijak nebolí. o kolik asi zákazník celkově přeplácí reálnou hodnotu?",0
ty jsi nějaká fanynka slevomatu ? <repeat> : ))))ty si začala : )))),1
"to je hezké , jenže mě se ty pravidla neotevřou : -(",0
šla by položit otázka mimo zeď? : -),1
to miluju . <repeat> ve vybraných obchodech : -/ ale kde to už se nedozvím pokud neprolítam celou plzeň . <repeat>,0
"sloní trus , to není hnus , pod kytičky si ho zkus : -)",1
vypadá jak ořezaný v programu malování <d> d ale pokud by byl tak bych asik blil : d,0
tez jsem mohl otevrit fb driv nez jsem ji tu oriskovou lahudku snedl : d tipuji 24,1
díky za odpověď. tak to to na rozsvícení bohužel nestíháme . <repeat> : (,1
je pustevny . <repeat> : ),1
"mě nejdou otevřít pravidla , tak nevím co a jak , může mi někdo říct to nejdůležitější?",1
pořád aktualizuju stránku a nic : -d,1
tohle bude spíš vypálený : d,1
"funguje rss čtečka i pro brno? mám za to , že je tam jen praha . <repeat>",1
já taky odcházím pápá lálá,1
můj tip je partogenetické rozmnožování,1
to že si to vyřešil víme : -) ale odepsali z o2 guru ?,1
"ok , dneska krabice kondomů , zejtra sleva do bordelu…jinak je mi to k prdu",0
prosím o bodíky na čepici chybí nám pár bodíků díky všem mé id 1621182384,1
"""když jí miluješ , není co řešit"" . <repeat>",2
"sadu sklenic na víno , ale kvalitních . <repeat> a dobrou lahvinku k tomu jako bonus : -)",1
mě by se hodily tři,1
"bohužel nevím chut ani jednoho druhu , natož více. při váze 80kg : ( se snažím sladké nejíst. ale obaly jsou lákavé : )",1
"zlatá holka , prostě super , obdivuhodný výkon",2
"zajímalo by mě , kdy bude belle pro nokia c7 ? konkurence vodafone , jí pro zákazníky již má . <repeat>",1
a kdo řikal že se lidem líbí ty vaše hospody ? <repeat>,1
zuzana thomová > ze stejneho duvodu proc kohout kokrha : o)),1
ritter s celými ořechy nebo mandlemi taky nemá chybu <d> d : d,2
": -)))) ano , ano . <repeat> tak to je . <repeat> samej machr . <repeat> akorát , že většinou platí , že : ""devatero řemesel a desátá bída!"" . <repeat> : -)",1
odolnost a výdrž,1
ivano přítzele už nepotřebuejte když byla města odtajněna .d,1
můžu se zeptat má hauwei ideos x1 opravdu fotoaparád i ve předu? jestli ano jak ho spustím?,1
"super , díky moc.",2
a zbytek prahy ?,1
tak to by se mi teda moc líbilo taková postýlka s výhledem prostě paráda . <repeat> dobrou noc taky všem : ))),2
zas to moc nepřeháněj : -),1
miluju žirafy . <repeat> hlavně jejich tajemně krásné oči . <repeat>,2
"vůbec to není pravda , nic jsem nepotvrdil - je to podvod ! <repeat> : -(",0
sak to nejde když sem to kupoval osobně ne?,1
"místní pivo a svíčková nemá chybu , takže koleno bude určitě taky pohádka. jdu do toho a už se těším : )",2
